"NOME_CANDIDATO","NOME_URNA_CANDIDATO","COD_GRAU_INSTRUCAO","CODIGO_ESTADO_CIVIL"
"ELISABETE ROCHA VIDAL DO PRADO","BETE VIDAL",6,1
"ELISEU DANIEL DOS SANTOS","ELISEU DANIEL",8,1
"ELISEU GABRIEL DE PIERI","ELISEU GABRIEL",8,1
"ELISEU SOARES DE ARAUJO","ELISEU SOARES",4,1
"EMANUEL FERNANDES","EMANUEL FERNANDES",8,1
"EMELLY PAGLIARI CARDOSO ALVES DE OLIVEIRA","EMELLY OLIVEIRA",8,1
"EMERSON MARTINS NOGUEIRA","EMER NOGUEIRA",8,1
"ENEAS SANTOS DIAS","DIAS DO TOLDO",7,1
"ERIC NUNES DE SOUZA","ERIC NUNES",8,1
"ERISVALDO GOMES PEREIRA","NILZÃO ART",4,1
"ERLON CHAVES DE CASTRO","ERLON CHAVES",8,1
"ERNALDO CESAR MARCONDES","SARGENTO ERNALDO",8,1
"ERNESTO CERINO","ERNESTO NETO",6,1
"EROALDO DE OLIVEIRA MOURAO","ERO",6,1
"ESTER DA SILVA","ESTER",6,1
"ETIVALDO VADAO GOMES","VADÃO",4,1
"EUCLIDES DENADAI FILHO","DENADAI",7,1
"EUNICE SANTANA SANTOS","NICE SOU A DIARISTA",3,1
"EUSTAQUIO LUCIANO ZICA","ZICA",7,1
"EVANDRO ANTONIO DE MEIRA","EVANDRO MEIRA",6,1
"EVANDRO HERRERA BERTONE GUSSI","EVANDRO GUSSI",8,1
"EVANGELISTA PINTO MACEDO","EVANGELISTA MACEDO",6,1
"EVERALDO SOUZA DOS SANTOS","PROFESSOR EVERALDO",8,1
"FABIO ANTONIO FERREIRA DA SILVA","FABIO DO PSOL",6,1
"FABIO GALAN JACOBS","FÁBIO GALAN",8,1
"FATIMA APARECIDA FERREIRA","INDIA",2,1
"FAUSTO FRANCISCO DOS SANTOS NETO","FAUSTO NETO",7,1
"FAUSTO LOPES FILHO","FAUSTO LOPES",8,1
"FELICIDADE LOPES PONTES","FELICIDADE",8,1
"FERDNAN GAMA SANTOS","CORONEL EX GAMA SANTOS",8,1
"FERNANDO ALCANTARA DE FIGUEIREDO","SARGENTO FERNANDO",7,1
"FERNANDO BARRANCOS CHUCRE","FERNANDO FUAD CHUCRE",8,1
"FERNANDO BORGES CORREIA FILHO","FERNANDO BORGES",8,1
"FERNANDO CESAR STANCATTI MARQUES","FERNANDO STANCATTI",8,1
"FERNANDO CHIARELLI","FERNANDO CHIARELLI",8,1
"FERNANDO JOSE DOS SANTOS","PEIXE ZONA SUL",2,1
"FLAVIO BRILHA BRANDAO","POLAKO BRANDÃO",8,1
"FRANCINETO LUZ DE AGUIAR","FRANK AGUIAR",8,1
"FRANCISCO ALVES DE LIMA","DOUTOR LIMA",8,1
"FRANCISCO CARLOS BARROS CAVALCANTE","CHARLES CAVALCANTE",3,1
"FRANCISCO CICERO MESQUITA","FRANCISCO MESQUITA",6,1
"FRANCISCO DA COSTA NETO","CHICO NETO",5,1
"FRANCISCO DAS CHAGAS FRANCILINO","FRANCISCO CHAGAS",8,1
"FRANCISCO ERIVAN PEREIRA","ERIVAN",8,1
"FRANCISCO EVERARDO OLIVEIRA SILVA","TIRIRICA",2,1
"FRANCISCO JESUS DA PAZ","TENENTE PAZ",8,1
"FRANCISCO JOSE DE SANTA RITA BEHR","CHICO SANTA RITA",8,1
"FRANCISCO MARCELO ORTIZ FILHO","MARCELO ORTIZ",8,1
"FRANCISCO PELUCIO","CHICO PELUCIO",5,1
"FRANCO FINATO SCORNAVACCA","KIKO DO KLB",5,1
"FELIX SAHAO JUNIOR","FÉLIX SAHÃO",8,1
"GABRIEL BENEDITO ISSAAC CHALITA","GABRIEL CHALITA",8,1
"GERALDO ALVES DIONISIO","GERALDINHO O ILUMINADO",8,1
"GERALDO BENEDITO RODRIGUES","GERALDO DO POSTINHO",8,1
"GERALDO FERREIRA DA CRUZ","COCADINHA CRUZ",4,1
"GERALDO MAGELA MENDES QUADROS","GERALDO MAGELA QUADROS",5,1
"GERALDO TOMAZ AUGUSTO","GERALDÃO",8,1
"GERSON HENRIQUE SARTORI","GERSON SARTORI",8,1
"GERSON VICTALINO","GERSON DO BASQUETE",6,1
"GETULIO DUARTE FERREIRA","GETÚLIO DUARTE",4,1
"GETULIO PEREIRA SERPA","DR. GETÚLIO SERPA",8,1
"GILBERTO ANDRADE DE ABREU","GILBERTO ABREU",8,1
"GILBERTO BENZI","GILBERTO BENZI",4,1
"GILBERTO BORJA PINTO","GILBERTO BORJA",6,1
"GILBERTO FERREIRA LOPES","GILBERTO LOPES",7,1
"GILSON LOPES DA SILVA","CORONEL GILSON LOPES",8,1
"GIOVANNI MELONE","DR GIOVANNI MELONE",8,1
"GISELA DOS SANTOS","CIGANA",4,1
"GISON ALVES SOARES","GISON SOARES",6,1
"GIVALDO RODRIGUES VIEIRA","GIVALDO VIEIRA",8,1
"GLEDSON MARQUES PESSOA","GLEDSON TIGRÃO",8,1
"GRACIELA DE LOURDES DAVID AMBROSIO","DELEGADA GRACIELA",8,1
"GUILHERME MUSSI FERREIRA","GUILHERME MUSSI",8,1
"GULHERME DE MELLO CASTANHO","CASTANHO",8,1
"GUSTAVO LEMOS PETTA","GUSTAVO PETTA",7,1
"GUSTAVO RANZANI HERRMANN","GUSTAVO HERRMANN",8,1
"HELCIO ANTONIO DA SILVA","HELCIO SILVA",8,1
"HELIO RODRIGUES SECCO","HELIO SECCO",8,1
"HELIVANE MARIA BOTELHO DA SILVEIRA MORAES","HELIVANE BOTELHO DA SILVEIRA",8,1
"HELTON SARAGOR DE SOUZA","HELTON BASTOS",7,1
"HENRIQUE ANTONIO PAIVA NUNES","HENRIQUE NUNES",6,1
"HENRIQUE PADOVANI","HENRIQUE PADOVANI",3,1
"HERMES RODRIGUES NERY","PROF HERMES",8,1
"HILDA MARIA DE JESUS","DONA HILDA SEM ESCOLA",6,1
"HIRAM AYRES MONTEIRO JUNIOR","HIRAM JR",8,1
"HOMERO ALBERTO GOMES DA SILVA","PROF. HOMERO GOMES",8,1
"IARA BERNARDI","IARA BERNARDI",8,1
"ILDA ROMA DE OLIVEIRA","ILDA ROMA",6,1
"INES FERREIRA LIMA KOBAYASHI","PROFESSORA INES",8,1
"IOLANDA KEIKO MIASHIRO OTA","OTA",8,1
"IRAIDES TAVARES DE ALMEIDA","PROFESSORA LALA TAVARES",8,1
"ISMAEL JUDA DOS SANTOS NICACIO","ISMAEL NICACIO",7,1
"ISRAEL MARQUES CAJAI","CAJAI",8,1
"ISRAEL SAMPAIO DE LACERDA FILHO","ISRAEL LACERDA",8,1
"ITAMAR ALVES DE OLIVEIRA","ITAMAR ALVES",6,1
"IVAN VALENTE","IVAN VALENTE",8,1
"IVANILDO GOMES NOGUEIRA","BATORÉ",4,1
"IVANIO BATISTA DA SILVA","IVANIO BATISTA",8,1
"IVANY MARTINS SANCHES","IVANY SANCHES",8,1
"IVONE EMILIA MARIA MANZONI","IVONE DO CLUBE DE CAMPO",3,1
"JAIME BARTOLOMEU DA ROCHA","JAIME ROCHA",8,1
"JAIR CESAR DAMATO","DR. JAIR",8,1
"JAIR DONIZETI BALESTRA","PROFESSOR JAIR BALESTRA",8,1
"JAMIL PAULO PRUDENCIANO","JAMIL PRUDENCIANO",8,1
"JANDUHY CORDEIRO DE ALENCAR","JANDUHY ALENCAR",6,1
"JANETE ARAUJO LIRA","JANETE ARAUJO",6,1
"JANETE ROCHA PIETA","JANETE PIETÁ",8,1
"JANIO RIBEIRO","JANIO RIBEIRO",8,1
"JASPE LOPES BASTOS","JASPER",6,1
"JEFERSON CAMILLO DE OLIVEIRA","JEFERSON CAMILLO",8,1
"JEFFERSON ALVES DE CAMPOS","JEFFERSON CAMPOS",8,1
"JEFFERSON CARVALHO SALES","CARVALHO SALES",8,1
"JILMAR AUGUSTINHO TATTO","JILMAR TATTO",8,1
"JOAO ALMEIDA DOS SANTOS","PASTOR JOAO ALMEIDA",8,1
"JOAO FRANCISCO LIMA FILHO","PAI FRANCISCO DE OXUM",3,1
"JOAO LUIS ARAUJO NETO","JOAO ARAUJO",7,1
"JOAO MOYSES ABUJADI","DR MOYSES",8,1
"JOAO SILVERIO DE CARVALHO NETO","JOAO SILVERIO",8,1
"JOARES PAULINO DA COSTA","JUAREZ COSTA SANTOS",6,1
"JOCEANE SILVA MARQUES RIBEIRO","JÔ DO MAGRÃO",6,1
"JOHN KENNEDY FERREIRA","JOHN KENNEDY",8,1
"JONAS DONIZETTE FERREIRA","JONAS DONIZETTE",6,1
"JORGE ANTONIO MARINGOLO PEREIRA","JORGE MARINGOLO",8,1
"JORGE DE FARIA MALULY","JORGINHO MALULY",8,1
"JORGE LUIZ JANUARIO","JORGE LUIZ",8,1
"JORGE RODRIGO VALVERDE SANTANA","RODRIGO VALVERDE",8,1
"JORGE TADEU MUDALEN","JORGE TADEU",8,1
"JORGE WILSON GONCALVES DE MATTOS","JORGE WILSON",8,1
"JOSE ADEMIR DA SILVA","ADEMIR É FEDERAL",8,1
"JOSE ALEXANDRE RIBEIRO","JOSÉ ALEXANDRE RIBEIRO",8,1
"JOSE ALVES DA CONCEICAO","ZE ALVES",5,1
"JOSE ANTONIO CALDINI CRESPO","CRESPO",8,1
"JOSE ANTONIO OLIVEIRA DOS SANTOS","TONHO BAIANO",6,1
"JOSE APARECIDO DA SILVEIRA","MINEIRINHO",4,1
"JOSE APARECIDO SEGURA RUIZ","DR SEGURA",8,1
"JOSE CARLOS DOS SANTOS","JOSÉ CARLOS DOS SANTOS",8,1
"JOSE CARLOS STANGARLINI","STANGARLINI",8,1
"JOSE CICERO FERNANDES DA SILVA","CICERO FERNANDES",6,1
"JOSE CLAUDIO MANCILHA DE FARIA BARBOSA","DR JOSÉ CLAUDIO",8,1
"JOSE DE ARIMATHEA BARCELLOS","ARI BARCELLOS",8,1
"JOSE EDIVALDO CARDOZO","JOSÉ EDIVALDO CARDOZO",6,1
"JOSE JESUS APARECIDO DE FARIA","J FARIA",6,1
"JOSE LAZARO MELO","LAZARO",7,1
"JOSE LUIZ SILVA BRUNO","JOSE LUIZ",7,1
"JOSE MAURO PEREIRA DE BARROS","MAURÃO",8,1
"JOSE ONERIO DA SILVA","JOSE ONERIO",8,1
"JOSE PAULO TOFFANO","TOFFANO",8,1
"JOSE PEREIRA DE SOUSA","JOSE DE SOUSA",6,1
"JOSE RICARDO FRANCO MONTORO","RICARDO MONTORO",8,1
"JOSE RICARDO SCUTARE","JOSÉ RICARDO",7,1
"JOSE ROBERTO FARIA LIMA","FARIA LIMA",8,1
"JOSE ROBERTO SANTIAGO GOMES","ROBERTO SANTIAGO",6,1
"JOSE SANTANA DE ABREU","SANTANA",5,1
"JOSE VALDEVAM DE JESUS SANTOS","VALDEVAN NOVENTA",5,1
"JOSUE MOREIRA","JOSUE TOPA TUDO",5,1
"JOSE ALDO REBELO FIGUEIREDO","ALDO REBELO",8,1
"JOSE ALVES DA COSTA","DEDÉ",6,1
"JOSE ANIBAL PERES DE PONTES","JOSÉ ANIBAL",8,1
"JOSE ANTONIO MORATO","MORATO",6,1
"JOSE AUGUSTO ROSA","CAPITÃO AUGUSTO",8,1
"JOSE AVELINO PEREIRA","CHINELO",6,1
"JOSE CARLOS DA SILVA","JOSÉ CARLOS",8,1
"JOSE CARLOS DE AQUINO","CARLOS AQUINO",8,1
"JOSE CARLOS OCTAVIANI","CARLOS OCTAVIANI",4,1
"JOSE CARLOS TALDIVO","LALO",8,1
"JOSE CARLOS VAZ DE LIMA","VAZ DE LIMA",8,1
"JOSE CLAUDIO FABIANO SILVA","CLAUDIO CINQUENTÃO",4,1
"JOSE DE ANCHIETA FONTES","JOSÉ DE ANCHIETA",2,1
"JOSE DE FILIPPI JUNIOR","FILIPPI",8,1
"JOSE FERNANDO DE SOUSA MIELLI","LUIZ MIELLI",8,1
"JOSE GABRIEL MARTINS DE CAMARGO","DR GABRIEL",8,1
"JOSE GENOINO NETO","GENOINO",7,1
"JOSE LUIZ DE FRANCA PENNA","PENNA",4,1
"JOSE MARIO YAMASHITA","MARIO YAMASHITA",8,1
"JOSE MARTINS LEAL","JOSÉ LEAL",8,1
"JOSE MENTOR GUILHERME DE MELLO NETTO","JOSÉ MENTOR",8,1
"JOSE OLIMPIO SILVEIRA MORAES","MISSIONÁRIO JOSÉ OLIMPIO",8,1
"JOSE PIVATTO","PIVATTO",8,1
"JOSE RICARDO ALVARENGA TRIPOLI","TRIPOLI",8,1
"JOSE ROBERTO APRILLANTI JUNIOR","JUNIOR APRILLANTI",8,1
"JOSE SALVADOR DA SILVA","DEKKA",6,1
"JOSE SILVERIO GOMES DOMINGOS","JOSE SILVÉRIO",8,1
"JOSE SIRINEU FILGUEIRAS BARBOSA","SIRINEU BARBOSA",8,1
"JOSE TEOFILO ALVES CORREA DE OLIVEIRA","JOSÉ TEOFILO",7,1
"JOSE VITALMO SOARES JUNIOR","VITALMO JÚNIOR",7,1
"JOSE WANDERLEY DE ANDRADE","ZÉ AMIGUINHO",6,1
"JOVINO CANDIDO DA SILVA","JOVINO CÂNDIDO",8,1
"JOAO BATISTA DA SILVA","JOÃO BATISTA",8,1
"JOAO BATISTA SILVA","JB SILVA",6,1
"JOAO CARLOS DE SOUZA","JOÃO DE SOUZA",4,1
"JOAO CARLOS FELIPE","CARLÃO FELIPE",6,1
"JOAO DONISETE GONCALVES LOPES","JOÃO DA VIGILANCIA",8,1
"JOAO EDUARDO DADO LEITE DE CARVALHO","JOÃO DADO",8,1
"JOAO GOMES DE ALMEIDA","DALVAN",8,1
"JOAO HENRIQUE GONCALVES MARCICANO POPPI","POPPI",8,1
"JOAO JORGE FADEL FILHO","JOÃO FADEL",8,1
"JOAO LOCO BATISTA DE SIQUEIRA","JOÃO LOCO",3,1
"JOAO LUIZ ROMANINI","JOÃO DA FARMÁCIA",6,1
"JOAO MARTINE GUALIUME","JOÃO LIGEIRO",6,1
"JOAO NOGUEIRA DE LIMA","IRMÃO JOÃO NOGUEIRA",3,1
"JOAO PAULO CORSETTI FERRARESSO","JOÃO PAULO FERRARESSO",8,1
"JOAO PAULO CUNHA","JOÃO PAULO CUNHA",7,1
"JOAO SARACENI","JOÃO SARACENI",4,1
"JUANA ALVES DA SILVA","JUANA ALVES",8,1
"JULIANO APARECIDO ROCHA RODRIGUES","JULIANO ROCHA",7,1
"JULIO CESAR CASTILHO","JULIO CASTILHO",7,1
"JULIO CESAR THEODORO","TUCÃO",8,1
"JULIO CEZAR DA SILVA LIMA JUNIOR","LIMA JUNIOR",6,1
"JULIO FRACISCO SEMEGHINI NETO","JULIO SEMEGHINI",8,1
"JUNJI ABE","JUNJI ABE",7,1
"JURANDYR CZACZKES CHAVES","JUCA CHAVES",8,1
"JULIA AZZI COLLET E SILVA","DRA. JÚLIA",8,1
"JULIO FERNANDO PINHEIRO DE LEMOS","TCEL JULIO LEMOS",8,1
"KAMEL MURCHED","KAMEL",7,1
"KAREN CRISTIN MARTINS","KAREN MARTINS",7,1
"KAREN MAYELLEN TONIM HEINS","KAREN HEINS",7,1
"KATIA REGINA TOME","MADONNAKÁ É KATIA THOMÉ",6,1
"KELI CRISTIANE SOARES SANTANA STORALLI","KELLY STORALLI",8,1
"LAERTE AMERICO MOLLETA","LAERTE MOLLETA",8,1
"LAUDINEY FERNANDO SILVA FRAGA","PADRE FERNANDO",8,1
"LAURINDO BERNARDES DE SOUZA","LAURINDO BARNARDES",3,1
"LAURISA MARIA CORTELLAZZI GARCIA","DRA LAURISA",8,1
"LAYRTON INFANTE","LAYRTON INFANTE",4,1
"LEA DE ARAUJO","CANTORA LEA DE ARAUJO",6,1
"LELIS DA ROCHA","LELIS DA ROCHA",8,1
"LEO JUVENAL KAHN DA SILVEIRA","DR LÉO KAHN",8,1
"LEONARDO HENRIQUE CRAVO","LEONARDO HENRIQUE",6,1
"LEONARDO JOSE OLIVEIRA LOURENCO","DR. LEONARDO LOURENÇO",8,1
"LEONARDO LEANDRO FRANCA DE OLIVEIRA","LEO",7,1
"LEONEL HERNANDEZ JUNIOR","LEONEL NA HORA",8,1
"LEONILDIO LIMA DE OLIVEIRA","APOSTOLO LEO",8,1
"LETEIA PRICILA GOMES","PRICILA MENIN",8,1
"LIBERATO ROCHA CALDEIRA","LIBERATO DE VALENTIM GENTIL",4,1
"LINDALVA MARIA DIAS DE JESUS","LINDALVA MARIA",6,1
"LINDOLFO LUIZ DOS SANTOS NETO","LINDOLFO DOS SANTOS",7,1
"LINDOMAR CUSTODIA DE OLIVEIRA","LINDOMAR DE OLIVEIRA",6,1
"LOURENCO MOREIRA DA SILVA","PÉ VERMELHO",2,1
"LUCAS ANTUNES","LUCAS ANTUNES",6,1
"LUCIA HELENA PIRES SOARES","LUCIA HELENA",6,1
"LUCIA MARIA SANTUCCI","LUCIA SANTUCCI",8,1
"LUCIANA DE ALMEIDA COSTA","LUCIANA COSTA",8,1
"LUCIANO APARECIDO SEVERO","SARGENTO SEVERO",8,1
"LUCIANO ARTIOLI MOREIRA","LUCIANO ARTIOLI",8,1
"LUIS ALEXANDRE DUARTE","ALEXANDRE DUARTE",5,1
"LUIS CARLOS DE QUEIROZ","QUEIROZ PIRIQUITA",6,1
"LUIS VANDERLEI LARGUESA","LARGUESA",8,1
"LUIZ ANTONIO CRIVELARI","CAPITÃO CRIVELARI",8,1
"LUIZ ANTONIO DE MEDEIROS NETO","MEDEIROS",4,1
"LUIZ CARLOS BECKER FLEURY MARTINS","CUCA BECKER",8,1
"LUIZ CARLOS BOMFIM","BOMFIM",8,1
"LUIZ CARLOS CHIAPARINE","DR LUIZ CHIAPARINE",8,1
"LUIZ CARLOS GOMES","LUIZ CARLOS GOMES",8,1
"LUIZ CARLOS LEMOS","PR. LUIZ LEMOS",8,1
"LUIZ CESAR REGINATO","DR. CÉSAR",8,1
"LUIZ FERNANDO ARANTES MACHADO","LUIZ FERNANDO MACHADO",8,1
"LUIZ FERNANDO FILIPPI SAMBIASE","SAMBIASE",8,1
"LUIZ GUSTAVO ANTUNES STUPP","GUSTAVO STUPP",6,1
"LUIZ PAULO TEIXEIRA FERREIRA","PAULO TEIXEIRA",8,1
"LUIZ SERGIO DE SOUZA","TENENTE SÉRGIO",8,1
"LUIZ SOARES TEIXEIRA","LUIZ SOARES",7,1
"LUIZA ERUNDINA DE SOUSA","LUIZA ERUNDINA",8,1
"LUIZA FAUSTINO PEREIRA PARI","MALU PARISI",8,1
"LUIZA NAGIB ELUF","LUIZA ELUF",8,1
"MAGDA ZAMAT","MAGDA ZAMAT",7,1
"MAGNO PERES RODRIGUES","PROF. MAGNO PERES",8,1
"MANOEL ALELUIA DE SOUZA FILHO","MANOEL ALELUIA",8,1
"MANOEL ANTUNES","MANOEL ANTUNES",8,1
"MANOEL CARDOSO DA SILVA","TIO DO DOCE",4,1
"MANOEL EMIDIO DE SANTANA","EMIDIO SANTANA",3,1
"MANOEL FERREIRA DE SOUZA GASPAR","MANOEL GASPAR",8,1
"MANOEL MARCOS DE JESUS FERREIRA","MANOEL MARCOS (MANÉ)",8,1
"MANOEL MOREIRA DE ARAUJO FILHO","MANOEL MOREIRA",8,1
"MARA CRISTINA GABRILLI","MARA GABRILLI",8,1
"MARCELO CHEHADE","DR. MARCELO",8,1
"MARCELO CORREIA DE SOUZA","MARCELO CORREIA",6,1
"MARCELO MARTIN","MARTAN",8,1
"MARCELO PALINKAS","MARCELO PALINKAS",8,1
"MARCELO PEREIRA SURCIN","MARCELINHO CARIOCA",7,1
"MARCELO RICARDO MARIANO","MARCELO MARIANO",8,1
"MARCELO SOARES DE ALMEIDA","MARCELO SOARES",8,1
"MARCELO THEODORO DE AGUIAR","MARCELO AGUIAR",6,1
"MARCIACLEIDE FERREIRA","MARCIACLEIDE FERREIRA",6,1
"MARCIO CAVALCANTI PAMPURI","DR. MÁRCIO PAMPURI",8,1
"MARCO ANTONIO ALVES JORGE","KIM",8,1
"MARCO ANTONIO FELICIANO","MARCO FELICIANO",8,1
"MARCO ANTONIO NOTARI","DR MARCAO DA MANCHA",8,1
"MARCO ARTHUR GUERRA","MARQUINHO GUERRA",6,1
"MARCO AURELIO UBIALI","DR. UBIALI",8,1
"MARCO SOARES FERNANDES","TUNAI",5,1
"MARCOS ANDRE BATISTA SANTOS","VAMPETA",6,1
"MARCOS ANDRE SILVA","MARCOS NEBLINA",4,1
"MARCOS ANTONIO CRIPPA","MARCOS CRIPPA",8,1
"MARCOS ANTONIO FERREIRA TENORIO","MARCOS TENÓRIO",6,1
"MARCOS CINTAS MOTOLO","PASTOR MARCOS MOTOLO",4,1
"MARCOS DE ALMEIDA CUNHA","MARCOS CUNHA",8,1
"MARCOS DE PAULA","MARCOS DE PAULA",4,1
"MARCOS FERREIRA GODOY","TECO",6,1
"MARCOS OLIVIO CONCEICAO","MARQUINHOS OLÍVIO",7,1
"MARCOS ROSA DE ARAUJO","MARCOS ARAUJO",6,1
"MARCOS VALES TIBURCIO","MARCOS TIBURCIO",7,1
"MARIA ADALZIRA RIBEIRO ORTIZ","ZURAH",6,1
"MARIA APARECIDA ALVES DA ROCHA","CIDA ALVES",8,1
"MARIA APARECIDA SANTANA","CIDA SANTANA",4,1
"MARIA DAS GRACAS GONCALVES OLIVEIRA","GRAÇA",8,1
"MARIA DE FATIMA FERREIRA DA SILVA","PROFESSORA FATIMA",8,1
"MARIA DE JESUS MATIAS","MAIRÁ",5,1
"MARIA DO CARMO COSTA DE CASTRO LEAO","MARIA DO CARMO LEÃO",8,1
"MARIA DOLORES FORTES ALVES","PROFª Mª DOLORES",8,1
"MARIA DOLORES RODRIGUES JORDAN ORFEI ABE","MARIA DOLORES",8,1
"MARIA EMILIA SEDEH BOITO","MISA BOITO",8,1
"MARIA ESTELA DE LIRA ANGELA","MARIA ESTELA",5,1
"MARIA LUCIA PRANDI GOMES","MARIA LUCIA PRANDI",8,1
"MARIA NAZARE DOS SANTOS SORRILLO","MISSIONARIA NAZARE",8,1
"MARIA SONIA REIS LIMA","SONIA GARCIA",4,1
"MARIA TATIANA QUEIROZ","TATIANA QUEIROZ",6,1
"MARIA TERESA SERRANO AFONSO","TERESA SERRANO",8,1
"MARIA TEREZINHA RONDELLI","TEREZINHA RONDELLI",8,1
"MARIA VERONICA TAVARES","VERONICA TAVARES",5,1
"MARIANA CONTI TAKAHASHI","MARIANA CONTI",8,1
"MARINO MARTINI BONACCHI","MARINO BONACCHI",8,1
"MARIO AUGUSTO SANTOS TEIXEIRA","DR MARIO",8,1
"MARIO CONCEICAO","MARIO CONCEIÇÃO",5,1
"MARIO LUIZ VIEIRA","MARIO VIEIRA",6,1
"MARIO REGIO","MARIO SHIBATA",8,1
"MARTA FERREIRA MACIEL","MARTA MACIEL",7,1
"MARZENI PEREIRA DA SILVA","MARZENI",8,1
"MATEUS NOVAES DIAS","MATEUS NOVAES",7,1
"MAURICIO APARECIDO HAKA","MAURICIO HAKA",6,1
"MAURICIO BONATTI","SONRISAL",7,1
"MAURICIO DE JESUS CALISTO","REIZINHO",5,1
"MAURICIO EDUARDO MELLO PEREIRA","MAURICIO TCHÊ DA TORRE",8,1
"MAURICIO LUIS MARTINS","MAURICIO MARTINS",6,1
"MAURICIO SOARES DE ALMEIDA JUNIOR","MAURICIO SOARES JUNIOR",8,1
"MAURO DONIZETTI FERREIRA","MAURO SIGA BEM",4,1
"MAURO ROBERTO POMARICO","POMARICO",8,1
"MIGUEL BERTO DA SILVA","MIGUEL SILVA",7,1
"MIGUEL DA SILVA","PROFESSOR MIGUEL",8,1
"MIGUEL SAMPAIO JUNIOR","MIGUEL SAMPAIO",8,1
"MILTON ANTONIO CASQUEL MONTI","MILTON MONTI",8,1
"MILTON JOAQUIM SILVA","MILTON JOAQUIM SILVA",6,1
"MOACYR RODRIGUES FERNANDES","MOACYR FERNANDES",6,1
"MOHAMAD SAID MOURAD","MOURAD",8,2
"MOMEDIO DE SOUZA RAMALHO","RAMALHAO",4,1
"MARCIA TAVARES DO NASCIMENTO","PROFESSORA MÁRCIA TAVARES",8,1
"MARCIO LUIZ FRANCA GOMES","MÁRCIO FRANÇA",8,1
"NATALINO JOSE SOARES","NATAL SOARES",6,1
"NATAN SOIHET","NATAN SOIHET",8,1
"NEIDE APARECIDA TAMEIRAO COSER","NEIDE TAMEIRÃO",5,1
"NEIDE REGES LIMA","NEIDE REGES",8,1
"NELSON FRANCISCO DOS SANTOS","NELSINHO DA BAHIA",6,1
"NELSON MARQUEZELLI","NELSON MARQUEZELLI",8,1
"NELSON OLIVEIRA DE SOUZA","NELSON OLIVEIRA",7,1
"NELSON ROBERTO BUGALHO","NELSON BUGALHO",8,1
"NEVTON OLIVEIRA ROCHA","DR. NEVTON OLIVEIRA ROCHA",8,1
"NEWTON LIMA NETO","NEWTON LIMA NETO",8,1
"NILCE SEGALLA","DRª NILCE SEGALLA",8,1
"NIVALDO SOARES DA SILVA FILHO","BADYNHO",7,1
"NOBEL SOARES DE OLIVEIRA","NOBEL SOARES DE OLIVEIRA",8,1
"NUBIA DE SENA CARNEIRO","NUBIA SENNA",8,1
"OCIMAR DONIZETI LEO OLIVEIRA","LÉO OLIVEIRA",3,1
"ODECIO BRAGA DE LOUREDO FILHO","ODECIO BRAGA",8,1
"OLAIR PRADO DE OLIVEIRA","MALUCO BELEZA",6,1
"OMAR ADOLFO CHOUMAN","OMAR",8,1
"ORLANDO BENEDITO DE LIMA","TENENTE ORLANDO",5,1
"OSMAR LOPES","OSMAR LOPES",8,1
"OSMAR VILELA DOS SANTOS","OSMAR VILELA",4,1
"OSWALDO DOS SANTOS","FADUL",4,1
"OZEAS SILVA FELINTO","OZEAS FELINTO",8,1
"PABLIO JOSE REBESSI","PABLIO REBESSI",8,1
"PABLO CIVITELLA","ATOR PABLO CIVITELLA",7,1
"PATRICIA ALVES DE MATOS","PATRICIA DO MADA",8,1
"PATRICIA ANDREIA CARRETERO","PROFESSORA PATRICIA",8,1
"PATRICIA RODRIGUES RONG","PATRICIA RONG",8,1
"PAULA APARECIDA RODRIGUES DE AGUIAR","PAULA AGUIAR",8,1
"PAULO AFONSO RIBEIRO","PAULO AFONSO",6,1
"PAULO CESAR DE OLIVEIRA LIMA","PAULO LIMA",8,1
"PAULO CEZAR JOSE DE SOUZA LIMA","ROSANA STAR",6,1
"PAULO HENRIQUE DO NASCIMENTO","ENG PAULINHO",8,1
"PAULO HENRIQUE RIBEIRO SANTANA","PH",8,1
"PAULO JORGE VALENTIM","DR. PAULO VALENTIM",8,1
"PAULO MENDES SOBRAL","PAULINHO SOBRAL",6,1
"PAULO PEREIRA DA SILVA","PAULINHO DA FORÇA",6,1
"PAULO ROBERTO DONATO","PAULO DONATO",8,1
"PAULO ROBERTO FREIRE DA COSTA","PR PAULO FREIRE",8,1
"PAULO ROBERTO GOMES MANSUR","BETO MANSUR",8,1
"PAULO ROBERTO POLO","DR. PAULO POLO",8,1
"PAULO ROGERIO SPOSITO","PAULINHO LARISSA SPOSITO",8,1
"PAULO ROGERIO MARTINS","PAULO ROGÉRIO MARTINS",8,1
"PAULO SALIM MALUF","MALUF",8,1
"PAULO SERGIO BONGATER BASSOLI","PAULO BASSOLI",8,1
"PAULO SERGIO TORINO","TORINO",8,1
"PEDRO ANTONIO BAPTISTINI","PEDRO BAPTISTINI",8,1
"PEDRO CELIO DAUDT","PADRE PEDRO",8,1
"PEDRO ISHIDA","PEDRINHO ISHIDA",8,1
"PEDRO MANHAES DE OLIVEIRA","PEDRO MANHÃES",7,1
"PEDRO ROBERTO GOMES","PEDRO ROBERTO",8,1
"PILTON RIOS DE BARROS FELIX PEREIRA","PILTON RIOS",8,1
"POLLYANA FATIMA GAMA SANTOS","PROF POLLYANA GAMA",8,1
